"[5, 4, 0, 5, 3]","[0, 2.684476422359509, -2.0762561107130897, 0]"
"[5, 7, 5, 5, 2]","[0, 2.653787667941077, 0, 0]"
"[5, 3, 5, 5, 4]","[0, 7.410185234483537, 0, 0]"
"[1, 1, 8, 1, 2]","[0, 0, 3.701834447015661, 0]"
"[1, 1, 0, 1, 4]","[0, 0, 7.855637335292796, 0]"
"[1, 1, 0, 1, 5]","[0, 0, 2.0245171508675854, 0]"
"[1, 1, 4, 1, 3]","[0, 0, 15.814198256360305, 0]"
"[1, 1, 7, 1, 1]","[0, 0, 0.00018705751161245414, 0]"
"[1, 1, 0, 1, 6]","[0.008053363084191691, 0.00591622504010867, -26.0781265916525, 3.3553667004499594]"
"[1, 1, 4, 1, 4]","[0, 0, 5.390203117061007, 0]"
"[1, 1, 4, 1, 2]","[0, 0, 6.416809651363542, 0]"
"[1, 1, 7, 1, 3]","[0, 0, 14.280402558370204, 0]"
"[1, 1, 4, 1, 6]","[0.07155870417167004, 4.800164855972748, 1.6616546616146497, 0.0]"
"[8, 1, 4, 1, 2]","[7.1151129308177845, 0, 1.0, 0]"
"[0, 1, 4, 1, 5]","[19.174259280860376, 0, -11.74072874068991, 0]"
"[0, 1, 0, 1, 1]","[4.891093241477183, 0, -14.814091928382258, 0]"
"[7, 1, 0, 1, 6]","[6.728535339092015, 8.89757347519, 2.0, 3.439]"
"[4, 1, 4, 1, 2]","[0.5906511475197761, 0, -32.20687386594645, 0]"
"[4, 1, 4, 1, 6]","[-3.7790587112895127, 5.236982998011853, 0.0, 0.0]"
"[0, 1, 4, 1, 1]","[-3.096626507288577, 0, 0.020753788397637193, 0]"
"[5, 1, 1, 8, 4]","[0, 0, 0, 5.55353574424343]"
"[5, 1, 1, 7, 1]","[0, 0, 0, 0.02847057391077989]"
"[5, 1, 1, 7, 2]","[0, 0, 0, 0.07626452999662063]"
"[5, 8, 1, 0, 1]","[0, 2.0914253946825885, 0, -7.97114667308696]"
"[5, 0, 1, 5, 4]","[0, 11.145942037121866, 0, 0]"
"[5, 7, 1, 5, 6]","[0, 0.0, 20.449616529044004, 0]"
"[5, 7, 8, 5, 6]","[0, 0.9, 16.583225056147725, 0]"
"[5, 7, 0, 5, 6]","[0, 13.346641459074492, 11.76591446343151, 0]"
"[5, 7, 0, 5, 4]","[0, 1.1789023725039285, -3.722468272587931, 0]"
"[5, 7, 0, 5, 1]","[0, 0.018553609459704728, -33.26854482435116, 0]"
"[5, 7, 7, 5, 4]","[0, 2.71, 12.24223484817438, 0]"
"[5, 7, 0, 5, 2]","[0, 0.8340936561473986, 15.325005742837247, 0]"
"[5, 7, 4, 5, 2]","[0, 0.6588901022845226, -11.128698999038193, 0]"
"[5, 7, 4, 5, 3]","[0, 26.691392201713036, 14.03537739161249, 0]"
"[5, 7, 4, 5, 5]","[0, -8.58762, 21.88032212956758, 0]"
"[7, 1, 1, 1, 3]","[31.28875671796131, 0, 0, 0]"
"[7, 8, 1, 1, 2]","[2.0447898441224397, 1.0, 0, 0]"
"[0, 8, 1, 1, 4]","[-0.9182732732768546, 0.7558835316863666, 0, 0]"
"[0, 8, 1, 1, 3]","[-11.834468656293703, 1.4474632096159705, 0, 0]"
"[4, 8, 1, 1, 2]","[-4.10468506263039, 0.6792143310763639, 0, 0]"
"[0, 8, 1, 1, 1]","[-12.238618942728657, 1.734331952361456, 0, 0]"
"[0, 8, 1, 1, 6]","[-3.852894679353276, 0.000600761144045154, 0.0, 0.0]"
"[1, 8, 1, 1, 3]","[0, 0.3574039025844249, 0, 0]"
"[1, 0, 1, 1, 5]","[0, 7.320135216886746, 0, 0]"
"[5, 8, 1, 0, 4]","[0, 0.011212764775423089, 0, -0.7068905964086722]"
"[5, 8, 1, 8, 4]","[0, 0.0, 0, 1.8702781033665907]"
"[5, 8, 1, 3, 5]","[0, 0.0, 0, 1.0609763181116765]"
"[5, 4, 1, 3, 3]","[0, 0.0, 0, 14.375399499533177]"
"[5, 0, 1, 3, 1]","[0, 0.0, 0, 7.809433906000563]"
"[5, 0, 1, 3, 5]","[0, 0.0, 0, 0.7617916371360144]"
"[5, 4, 1, 3, 1]","[0, 0.0, 0, 19.84910600640447]"
"[5, 4, 1, 3, 2]","[0, 0, 0, 13.826708064968622]"
"[5, 0, 1, 5, 5]","[0, 3.570903747428673, 0, 0]"
"[5, 4, 1, 5, 4]","[0, 2.817572753587986, 0, 0]"
"[5, 0, 4, 5, 5]","[0, 13.422122122822742, 4.3671056481775405, 0]"
"[5, 0, 0, 5, 6]","[0, 12.752882253548492, -6.4607683583377735, 0]"
"[5, 0, 0, 5, 4]","[0, -14.452007717722491, 1.1197019850374457, 0]"
"[5, 4, 0, 5, 6]","[0, 29.82068684555429, 2.25738989580284, 0]"
"[5, 4, 4, 5, 3]","[0, -15.716441324311234, 6.3306926689082905, 0]"
"[5, 4, 4, 5, 2]","[0, 7.5922326667522375, -10.258866956155359, 0]"
"[5, 4, 4, 5, 4]","[0, -3.7702642324316296, 3.9762951452610835, 0]"
"[5, 0, 0, 5, 2]","[0, -11.789122029101717, 2.228963291962402, 0]"
"[5, 1, 1, 4, 6]","[0, 0.0, 0.03458482873858673, 15.765107439205304]"
"[5, 1, 1, 3, 3]","[0, 0, 0, 25.810711580426805]"
"[5, 8, 1, 3, 4]","[0, 0, 0, 4.416163051366289]"
"[5, 8, 1, 3, 6]","[0, 0.0, 18.219369119577365, 0.0]"
"[5, 0, 1, 5, 3]","[0, 0.7624060785372931, 0, 0]"
"[5, 7, 1, 5, 4]","[0, 0.001084041816506392, 0, 0]"
"[5, 8, 1, 0, 3]","[0, 0.006727852007479239, 0, -0.5570352736214025]"
"[5, 8, 1, 1, 6]","[0, 0.0, 0.0, 0.1251555672024272]"
"[5, 8, 1, 8, 2]","[0, 0.0, 0, 1.1231091891136629]"
"[5, 8, 1, 4, 5]","[0, 7.8328862214647375, 0, -8.858733940271541]"
"[5, 8, 1, 8, 5]","[0, 0.0, 0, 0.5128031180072141]"
"[5, 8, 1, 1, 3]","[0, 3.593488225594832, 0, 0]"
"[5, 0, 1, 1, 2]","[0, 0.9000425916628163, 0, 0]"
"[5, 0, 1, 1, 5]","[0, 7.130999844299038, 0, 0]"
"[5, 0, 1, 1, 1]","[0, -4.366670266249406, 0, 0]"
"[5, 0, 1, 1, 3]","[0, 0.8888013612808188, 0, 0]"
"[5, 4, 1, 1, 2]","[0, 1.5366770843119213, 0, 0]"
"[5, 4, 1, 1, 3]","[0, 9.68816747456843, 0, 0]"
"[5, 0, 1, 1, 4]","[0, -17.281944849386324, 0, 0]"
"[5, 8, 1, 1, 5]","[0, 2.190850158688568, 0, 0]"
"[5, 4, 1, 1, 5]","[0, 16.732640021137787, 0, 0]"
"[5, 3, 1, 1, 3]","[0, 9.98760865101745, 0, 0]"
"[5, 3, 1, 1, 4]","[0, 21.079918121218657, 0, 0]"
"[5, 3, 1, 1, 5]","[0, 7.770822011440787, 0, 0]"
"[5, 3, 1, 1, 2]","[0, 9.379605029083537, 0, 0]"
"[5, 3, 1, 1, 6]","[0, 0.0, 0.0, 2.136781299385196]"
"[5, 3, 1, 8, 1]","[0, 0.0, 0, 0.04310105465722326]"
"[5, 3, 1, 8, 2]","[0, 0, 0, 0.91507169819844]"
"[5, 3, 1, 4, 6]","[0, 0.0, 10.402493735788335, -14.579999999999998]"
"[5, 3, 1, 1, 1]","[0, 24.942746366582845, 0, 0]"
"[5, 5, 1, 1, 6]","[0, 0, 0.017595411625043522, 5.999398063784682]"
"[5, 5, 1, 8, 5]","[0, 0, 0, 5.312880010674409]"
"[5, 5, 1, 4, 6]","[0, 0, 14.318294712532433, -0.3792445226875026]"
"[5, 5, 1, 0, 6]","[0, 0, 10.522552009635795, 8.897348563812823]"
"[5, 5, 1, 0, 3]","[0, 0, 0, -2.5754131249224073]"
"[5, 5, 1, 8, 3]","[0, 0, 0, 0.003116352040939385]"
"[5, 5, 1, 0, 1]","[0, 0, 0, 6.648344778414241]"
"[5, 5, 1, 0, 4]","[0, 0, 0, 19.951476428820495]"
"[5, 5, 1, 4, 3]","[0, 0, 0, -8.287062911152772]"
"[5, 5, 1, 8, 1]","[0, 0, 0, 0.008694569825776126]"
"[5, 8, 5, 5, 3]","[0, 5.132172217453704, 0, 0]"
"[5, 7, 5, 5, 6]","[0, 21.563491834074284, 0, 0]"
"[5, 8, 1, 8, 1]","[0, 0.0, 0, 3.0763356336582857]"
"[5, 8, 1, 4, 4]","[0, 0.325950144268242, 0, -11.568688541844331]"
"[5, 0, 8, 5, 4]","[0, 14.501950274243553, 0.00672866398878296, 0]"
"[5, 0, 8, 5, 3]","[0, -5.789869596115364, 0.5494266849710508, 0]"
"[1, 1, 8, 1, 5]","[0, 0, 0.0251902779439747, 0]"
"[5, 4, 1, 1, 4]","[0, 8.25904817969657, 0, 0]"
"[1, 1, 1, 8, 1]","[0, 0, 0, 0.13766466115442305]"
"[1, 1, 1, 0, 2]","[0, 0, 0, -4.999753177758419]"
"[1, 1, 1, 0, 5]","[0, 0, 0, 6.610570050164338]"
"[1, 1, 1, 7, 2]","[0, 0, 0, 4.049725931345615]"
"[1, 1, 1, 0, 6]","[0.08560587325582722, 0.08188763385713194, 0.9373056802716104, -6.06985352973307]"
"[8, 1, 1, 0, 2]","[1.2806697290946436, 0, 0, 2.3619600000000003]"
"[4, 1, 1, 0, 3]","[6.193863564512976, 0, 0, -16.755704889847255]"
"[4, 1, 1, 4, 6]","[-13.099273632112766, 0.8302007008110169, 5.53331111354507, 9.1]"
"[0, 1, 1, 4, 5]","[-7.9485779739295985, 0, 0, 4.211102218927296]"
"[0, 1, 1, 4, 2]","[-9.24094751577875, 0, 0, -18.867219348543806]"
"[0, 1, 1, 4, 6]","[-21.76085915430047, 0.17169032156791803, 0.07288085427270032, -3.553605253785001]"
"[8, 1, 1, 0, 5]","[0.29829176108520283, 0, 0, 7.293264132032324]"
"[4, 1, 1, 4, 2]","[-28.754944644216927, 0, 0, 5.982473823683116]"
"[3, 1, 1, 4, 4]","[5.255422465122995, 0, 0, -10.374633417167098]"
"[5, 0, 1, 0, 3]","[0, 12.253701904543137, 0, -3.385717939301575]"
"[5, 0, 1, 0, 2]","[0, 8.597419672832324, 0, -13.740355711899067]"
"[5, 0, 1, 4, 1]","[0, -13.94843914226685, 0, 0.45665048899203886]"
"[5, 4, 1, 1, 1]","[0, 3.6918671260336478, 0, 0]"
"[5, 7, 1, 1, 2]","[0, 2.9787342330425024, 0, 0]"
"[5, 7, 1, 1, 3]","[0, 32.46570146844152, 0, 0]"
"[5, 5, 1, 8, 4]","[0, 0, 0, 0.4552471995895633]"
"[5, 5, 1, 4, 2]","[0, 0, 0, 10.80378356032452]"
"[5, 5, 1, 4, 5]","[0, 0, 0, 6.043084463313064]"
"[5, 5, 1, 4, 1]","[0, 0, 0, 1.760788387393677]"
"[5, 5, 1, 4, 4]","[0, 0, 0, -10.620928554771382]"
"[5, 5, 1, 3, 2]","[0, 0, 0, 16.03672056830125]"
"[5, 1, 8, 3, 5]","[0, 0, 0.0, 2.949073987478417]"
"[5, 1, 8, 3, 6]","[0, 18.614502228488615, 0.0, 0.6829972418460578]"
"[5, 1, 8, 3, 4]","[0, 0, 0.0, 8.187148402780501]"
"[5, 1, 8, 3, 1]","[0, 0, 0.0, 19.84366558966996]"
"[5, 1, 8, 3, 2]","[0, 0, 0.0, 20.928289727018782]"
"[5, 1, 7, 5, 6]","[0, 24.084610562816984, 4.816891213510475, 0]"
"[5, 4, 1, 5, 1]","[0, 5.071017280946148, 0, 0]"
"[5, 4, 1, 5, 5]","[0, 18.372371748530608, 0, 0]"
"[3, 8, 1, 1, 3]","[8.591230160113385, 0.0, 0, 0]"
"[3, 8, 1, 1, 1]","[15.194933849589784, 3.24, 0, 0]"
"[5, 8, 1, 1, 2]","[0, 7.762848112259616, 0, 0]"
"[5, 4, 1, 1, 6]","[0, -10.572376803512814, 4.512240346661831, 0.049118553664374745]"
"[5, 7, 1, 1, 5]","[0, -1.706113559177402, 0, 0]"
"[5, 0, 1, 0, 6]","[0, 9.604500701777903, 10.64629302445334, 8.508810291027325]"
"[5, 4, 1, 0, 4]","[0, -18.024495418840853, 0, -0.3233825639960527]"
"[5, 4, 1, 0, 6]","[0, 5.2072969, 10.572310743615741, 4.853211744709804]"
"[5, 4, 1, 4, 5]","[0, 0.8170985751715216, 0, -6.54801252607928]"
"[5, 4, 1, 3, 5]","[0, 0.0, 0, 0.398224829902321]"
"[5, 0, 1, 3, 6]","[0, 2.9160000000000004, 10.97552006161032, 0.0]"
"[5, 4, 1, 3, 6]","[0, 0.0, 15.46526064721608, 0.0]"
"[5, 8, 1, 5, 5]","[0, 0.8621373125843254, 0, 0]"
"[5, 8, 0, 5, 2]","[0, 2.6642432988630524, -2.0793915985208358, 0]"
"[5, 8, 0, 5, 3]","[0, 0.9070144241570303, 8.160277211836696, 0]"
"[5, 8, 0, 5, 6]","[0, 3.637137764556997, -2.0203578389410186, 0]"
"[5, 8, 0, 5, 4]","[0, 3.6000838669300457, -8.306273241130867, 0]"
"[5, 8, 4, 5, 6]","[0, 1.3137420507214457, -23.822818, 0]"
"[5, 8, 4, 5, 3]","[0, 4.093491685518604, -7.696713044354542, 0]"
"[5, 8, 0, 5, 5]","[0, -12.048114222697814, 14.329426114100132, 0]"
"[5, 8, 3, 5, 3]","[0, 0.0, 18.895442452498266, 0]"
"[5, 8, 3, 5, 1]","[0, 0.0, 24.8049965310823, 0]"
"[1, 8, 1, 1, 6]","[10.12396086268475, 0.0, 0.0, 0.0]"
"[8, 8, 1, 1, 2]","[3.769813758346409, 0.2091121221472174, 0, 0]"
"[4, 8, 1, 1, 5]","[-5.942634308345817, 5.719937863194048, 0, 0]"
"[4, 4, 1, 1, 3]","[12.265534924808803, -15.667936690754397, 0, 0]"
